5380000,大阪府,大阪市鶴見区,
5380042,大阪府,大阪市鶴見区,今津中
5380043,大阪府,大阪市鶴見区,今津南
5380041,大阪府,大阪市鶴見区,今津北
5380053,大阪府,大阪市鶴見区,鶴見
5380034,大阪府,大阪市鶴見区,徳庵
5380033,大阪府,大阪市鶴見区,中茶屋
5380044,大阪府,大阪市鶴見区,放出東
5380035,大阪府,大阪市鶴見区,浜
5380031,大阪府,大阪市鶴見区,茨田大宮
5380054,大阪府,大阪市鶴見区,緑
5380051,大阪府,大阪市鶴見区,諸口
5380037,大阪府,大阪市鶴見区,焼野
5380032,大阪府,大阪市鶴見区,安田
5380052,大阪府,大阪市鶴見区,横堤
5380036,大阪府,大阪市鶴見区,緑地公園
